Frame,X,Y,Z,Rotation_1,Rotation_2,Rotation_3
293,10.248495601963802,9.542128456779995,-8.89600318284648,[-0.9415585  -0.30585324  0.14114312],[ 0.11946864 -0.69498042 -0.70903418],[ 0.3149521  -0.65073498  0.69090459]
294,10.230474916369111,9.561887982771072,-8.87649749249212,[-0.94233699 -0.3039132   0.14013477],[ 0.11802016 -0.69360925 -0.71061766],[ 0.31316486 -0.65310258  0.68948154]
295,10.25223245180819,9.544522060133026,-8.888272347008469,[-0.94132538 -0.3062414   0.1418546 ],[ 0.1193863  -0.69527526 -0.70875893],[ 0.31567933 -0.65023728  0.69104128]
296,10.250812499908234,9.5461014760854,-8.887253338838761,[-0.94137946 -0.30608325  0.14183706],[ 0.11922787 -0.69518231 -0.70887677],[ 0.31557792 -0.6504111   0.690924  ]
297,10.252240261905115,9.545603743505016,-8.886349992582282,[-0.94133975 -0.30617207  0.1419089 ],[ 0.1192949  -0.69528547 -0.7087643 ],[ 0.31567103 -0.65025901  0.69102462]
298,10.246503807341288,9.551848404312096,-8.880513218059834,[-0.94165769 -0.30542067  0.14141783],[ 0.11881817 -0.69477813 -0.70934166],[ 0.31490162 -0.65115402  0.6905327 ]
299,10.249020523066623,9.552896014158222,-8.879286512374486,[-0.9416907  -0.30535171  0.14134692],[ 0.11882841 -0.69480278 -0.7093158 ],[ 0.31479902 -0.65116007  0.69057378]
300,10.231537413941425,9.48040953844167,-8.926588684351742,[-0.94082884 -0.30811114  0.14109792],[ 0.1215756  -0.69552526 -0.70814122],[ 0.31632337 -0.64908562  0.69182901]
301,10.246355151970862,9.464508991705081,-8.94170809096717,[-0.93992569 -0.31014412  0.1426546 ],[ 0.12269239 -0.69685867 -0.7066361 ],[ 0.31856912 -0.64668279  0.69304768]
302,10.247049072438587,9.464813112180089,-8.94201693921636,[-0.93985385 -0.31033626  0.14270999],[ 0.12281203 -0.69687177 -0.7066024 ],[ 0.31873491 -0.64657648  0.69307064]
303,10.250778600163933,9.542727444400043,-8.890400612237837,[-0.9417073  -0.30545155  0.14102027],[ 0.11923396 -0.6949678  -0.70908605],[ 0.31459597 -0.6509371   0.69087644]
304,10.238347005657563,9.552089517387422,-8.875722773267093,[-0.94228694 -0.3040914   0.14008477],[ 0.11840329 -0.69403349 -0.71013955],[ 0.31317085 -0.65256873  0.68998411]
305,10.236267666570344,9.549647871869368,-8.877620555761336,[-0.94240992 -0.30378839  0.13991484],[ 0.11825169 -0.69395369 -0.71024279],[ 0.31285793 -0.65279468  0.68991233]
306,10.254232944939602,9.536101036738636,-8.891052960315,[-0.94158598 -0.30568063  0.14133366],[ 0.1193218  -0.69525858 -0.70878616],[ 0.31492564 -0.65051892  0.69112009]
307,10.259847855472096,9.447310668671399,-8.949306401865686,[-0.93885853 -0.312393    0.14475935],[ 0.12378812 -0.69859348 -0.70472949],[ 0.3212805  -0.6437218   0.69455099]
308,10.261633598520685,9.449990146768968,-8.945078351278504,[-0.93890661 -0.3122731   0.14470621],[ 0.12372696 -0.69858556 -0.70474808],[ 0.32116354 -0.64378857  0.6945432 ]
309,10.243342230951509,9.463642169562942,-8.933094287038726,[-0.93975353 -0.31039315  0.14324595],[ 0.12262197 -0.69721018 -0.70630151],[ 0.31910368 -0.64618423  0.69326674]
310,10.319690824159958,9.451795785635863,-8.9035141004509,[-0.93790215 -0.31408622  0.1472732 ],[ 0.12456784 -0.70115814 -0.70203996],[ 0.32376289 -0.64009929  0.69674277]
311,10.318924130842941,9.45330349429781,-8.90183216075935,[-0.9379475  -0.3139715   0.14722903],[ 0.12447293 -0.7010899  -0.70212495],[ 0.32366801 -0.64023031  0.69666647]
312,10.311594725141651,9.454128537911581,-8.90298346403107,[-0.93798841 -0.3138821   0.14715902],[ 0.12432088 -0.70082937 -0.70241192],[ 0.32360789 -0.6405593   0.69639193]
313,10.30777919852929,9.459030298270928,-8.897220410318134,[-0.93823332 -0.31331849  0.14679834],[ 0.12394678 -0.7004613  -0.70284505],[ 0.3230409  -0.64123747  0.69603095]
314,10.296363084676681,9.464417541763014,-8.901736568707086,[-0.93842036 -0.3129816   0.14632072],[ 0.12371771 -0.69983868 -0.70350533],[ 0.32258512 -0.64208126  0.69546423]
315,10.29507354774541,9.462962371150482,-8.902730644240192,[-0.93849643 -0.31277124  0.14628262],[ 0.12357788 -0.69984344 -0.70352517],[ 0.32241737 -0.64217857  0.69545218]
316,10.298377395795345,9.463990166667841,-8.900490500936906,[-0.93847092 -0.31280814  0.14636738],[ 0.12358518 -0.69992486 -0.70344288],[ 0.32248883 -0.64207185  0.69551758]
317,10.30050698462729,9.463809080033919,-8.899150284735601,[-0.93841152 -0.31291496  0.14651981],[ 0.12362746 -0.70006374 -0.70329724],[ 0.32264544 -0.64186836  0.69563276]
318,10.225709720769274,9.477483739850069,-8.926728399541052,[-0.94036075 -0.30899982  0.14227004],[ 0.12167278 -0.69606895 -0.7075901 ],[ 0.31767498 -0.64807957  0.69215279]
319,10.225763960198123,9.47819276585821,-8.9268408358122,[-0.9404323  -0.3088379   0.14214869],[ 0.12160861 -0.69601716 -0.70765208],[ 0.31748771 -0.64821236  0.69211436]
320,10.28082099293816,9.47814924173056,-8.888044840935928,[-0.93943082 -0.31067404  0.14474591],[ 0.12241147 -0.69860176 -0.7049617 ],[ 0.32013305 -0.64454419  0.69431809]
321,10.312394276414057,9.455326329399677,-8.900787262663574,[-0.93806194 -0.31371233  0.1470523 ],[ 0.12427434 -0.70085263 -0.70239695],[ 0.32341257 -0.64061701  0.69642957]
322,10.314554287381327,9.4529631917687,-8.902982085237934,[-0.93794042 -0.31397632  0.14726384],[ 0.12443053 -0.70104982 -0.70217248],[ 0.32370483 -0.64027183  0.6966112 ]
323,10.256678229332138,9.450713469408633,-8.944731347968562,[-0.93893097 -0.31221667  0.14466994],[ 0.12365308 -0.69847447 -0.70487115],[ 0.32112078 -0.64393646  0.69442586]
324,10.2496476562713,9.45444750820787,-8.946735844239983,[-0.93916884 -0.31170523  0.14422807],[ 0.12332608 -0.69798238 -0.70541568],[ 0.32055041 -0.64471734  0.69396469]
325,10.256960310399252,9.451043277220911,-8.944087793478147,[-0.93896874 -0.31212149  0.14463014],[ 0.12358563 -0.69843379 -0.70492328],[ 0.32103628 -0.64402672  0.69438123]
326,10.258844771036195,9.452798400685433,-8.942332467632303,[-0.93898362 -0.3121015   0.14457666],[ 0.12358458 -0.69838359 -0.7049732 ],[ 0.32099316 -0.64409084  0.69434169]
327,10.257594290014595,9.45918946340339,-8.935714765460464,[-0.93920266 -0.31155962  0.14432242],[ 0.12318226 -0.69807241 -0.70535172],[ 0.32050661 -0.64469025  0.69401008]
328,10.267766532511178,9.522500623028591,-8.897055702923,[-0.94083495 -0.30744169  0.14251033],[ 0.12042817 -0.69645239 -0.70742571],[ 0.31674382 -0.64840857  0.69227139]
329,10.264132311943097,9.518982629536472,-8.901939994632977,[-0.94081605 -0.30755022  0.14240091],[ 0.12057631 -0.69640886 -0.70744332],[ 0.31674361 -0.64840386  0.6922759 ]
330,10.253319466547342,9.544002874240121,-8.888729362548533,[-0.94185342 -0.30524508  0.14049051],[ 0.11923779 -0.69449085 -0.70955254],[ 0.3141568  -0.65154271  0.69050533]
331,10.25212234562536,9.544728553250035,-8.888591968069658,[-0.94171302 -0.30551114  0.14085287],[ 0.11921494 -0.69456892 -0.70947996],[ 0.31458606 -0.65133475  0.69050609]
332,10.255055968151353,9.541923765078238,-8.889191581633852,[-0.94165624 -0.30562837  0.14097809],[ 0.11931117 -0.69476949 -0.70926737],[ 0.31471951 -0.65106579  0.6906989 ]
333,10.23617396385924,9.55635584198339,-8.876843807620757,[-0.94242121 -0.30387653  0.13964709],[ 0.11828078 -0.69344653 -0.71073312],[ 0.31281291 -0.6532924   0.68946148]
334,10.233405676775096,9.553961663168208,-8.880276078735918,[-0.94238423 -0.30400229  0.13962294],[ 0.11838683 -0.69342092 -0.71074045],[ 0.3128842  -0.65326107  0.68945881]
335,10.26030887549922,9.540091202248767,-8.886291648467619,[-0.9414252  -0.3061434   0.14140303],[ 0.11959212 -0.6951603  -0.70883699],[ 0.31530353 -0.65040632  0.69105376]
336,10.236846963989844,9.555118490725569,-8.874655603916699,[-0.94238436 -0.30394     0.13975766],[ 0.11828865 -0.69353157 -0.71064883],[ 0.31292095 -0.65317259  0.68952595]
337,10.225069805159501,9.557773244996499,-8.880700995363508,[-0.9426507  -0.30341381  0.13910325],[ 0.11805603 -0.69288808 -0.71131489],[ 0.31220574 -0.65409951  0.68897127]
338,10.228212822710946,9.557697892776538,-8.880398416847251,[-0.94257455 -0.30357065  0.13927697],[ 0.11812785 -0.69305186 -0.71114339],[ 0.31240843 -0.65385318  0.6891132 ]
339,10.254778564055348,9.537695756106578,-8.890486534204646,[-0.9414624  -0.3061053   0.14123772],[ 0.1195751  -0.69493117 -0.7090645 ],[ 0.31519889 -0.65066905  0.69085414]
340,10.246889913473709,9.463872974678907,-8.939207763632066,[-0.93951729 -0.31103961  0.14339327],[ 0.12294517 -0.69703333 -0.70641987],[ 0.31967445 -0.64606416  0.69311568]
341,10.261008606977136,9.536383966078782,-8.887416839548765,[-0.94125665 -0.30652776  0.14169208],[ 0.11976218 -0.69532537 -0.70864635],[ 0.31574188 -0.65004874  0.69119006]
342,10.24289361672419,9.55169937841568,-8.873847413075989,[-0.94213911 -0.30447978  0.14023538],[ 0.11853679 -0.69390335 -0.71024445],[ 0.31356487 -0.65252602  0.68984554]
343,10.251717673179563,9.538194286609333,-8.89295512686943,[-0.94113662 -0.30641652  0.14272627],[ 0.11882776 -0.69518844 -0.70893794],[ 0.31645195 -0.65024761  0.69067808]
344,10.242687719923342,9.555658087142753,-8.86974900417439,[-0.94225328 -0.304181    0.14011663],[ 0.11831201 -0.69374457 -0.710437  ],[ 0.31330659 -0.65283412  0.68967137]
345,10.262203116978018,9.542874064551533,-8.883360114869852,[-0.94129917 -0.30642971  0.14162168],[ 0.11964995 -0.69514667 -0.7088406 ],[ 0.31565766 -0.65028605  0.69100528]
346,10.228227605415967,9.484797859727102,-8.91975632721254,[-0.94049247 -0.30871572  0.1420159 ],[ 0.12146245 -0.69571492 -0.70797431],[ 0.31736538 -0.64859491  0.69181201]
347,10.23724885562229,9.480238668165534,-8.914956547026273,[-0.94033551 -0.30897071  0.14249994],[ 0.12157667 -0.69627341 -0.70740544],[ 0.31778647 -0.64787379  0.69229424]
348,10.24802480203168,9.470664927843112,-8.92929572260173,[-0.93964693 -0.31056714  0.14356776],[ 0.1224615  -0.69709105 -0.70644692],[ 0.319479   -0.64622915  0.69305198]
349,10.250398553041386,9.46479322512746,-8.935357955341152,[-0.93939514 -0.31117303  0.14390316],[ 0.12289194 -0.69748232 -0.70598582],[ 0.32005366 -0.64551511  0.69345216]
350,10.235007642653322,9.466284995922532,-8.946607934806877,[-0.93918194 -0.31138374  0.14483598],[ 0.12220238 -0.69716345 -0.70642035],[ 0.32094216 -0.64575792  0.69281515]
351,10.248326276053255,9.46721836230512,-8.933635769998219,[-0.93958141 -0.31075995  0.14357935],[ 0.12267197 -0.69721982 -0.70628331],[ 0.31959093 -0.64599751  0.69321631]
352,10.246585968694092,9.467463367264056,-8.933723733835619,[-0.93962683 -0.31067043  0.14347578],[ 0.12262941 -0.69712233 -0.70638692],[ 0.3194737  -0.64614575  0.69313218]
353,10.250978588591288,9.467387785594836,-8.93133169653171,[-0.93950595 -0.31091399  0.14373952],[ 0.12274233 -0.69735413 -0.70613847],[ 0.31978568 -0.64577837  0.69333066]
354,10.234543458898896,9.471909307816723,-8.93351879650002,[-0.93975434 -0.3104402   0.14313861],[ 0.12245021 -0.69662192 -0.70691148],[ 0.31916723 -0.64679578  0.69266694]
355,10.29012605400478,9.470919068648715,-8.896824653371823,[-0.93865588 -0.31248638  0.14586777],[ 0.12336651 -0.69926244 -0.70413972],[ 0.32203393 -0.64294969  0.69491715]
356,10.291790704805894,9.472178271316569,-8.894374463257899,[-0.93868343 -0.31238857  0.14589994],[ 0.12329055 -0.6993173  -0.70409854],[ 0.32198269 -0.64293755  0.69495213]
357,10.23582916885656,9.47290227810127,-8.93325869694496,[-0.93981193 -0.31029918  0.14306625],[ 0.12239169 -0.69662321 -0.70692035],[ 0.31902008 -0.64686205  0.69267285]
358,10.230678250783031,9.471535344451787,-8.935810648307719,[-0.93989064 -0.31015784  0.1428555 ],[ 0.12234223 -0.69643214 -0.70711714],[ 0.31880709 -0.64713552  0.69251545]
359,10.238267279513924,9.554506863539093,-8.871400111814948,[-0.94215967 -0.30435968  0.1403579 ],[ 0.11835232 -0.69391087 -0.71026786],[ 0.31357277 -0.65257405  0.68979651]
360,10.206000211384342,9.462396984249061,-8.956733179421471,[-0.93987391 -0.31042713  0.1423799 ],[ 0.12270365 -0.6959991  -0.70748079],[ 0.31871751 -0.6474722   0.69224193]
361,10.211030064113146,9.47875059571708,-8.93607905865698,[-0.94028043 -0.30933927  0.14206309],[ 0.12185011 -0.6955565  -0.70806335],[ 0.3178447  -0.64846771  0.69171119]
362,10.2326714241837,9.54965502292243,-8.87993651044659,[-0.94187892 -0.30502338  0.14080072],[ 0.11867016 -0.69416534 -0.7099661 ],[ 0.31429525 -0.65199326  0.69001687]
363,10.232943684598306,9.54793042357629,-8.879957128877685,[-0.94181114 -0.3051637   0.14094996],[ 0.11872141 -0.69427273 -0.70985252],[ 0.31447894 -0.65181323  0.69010326]
364,10.233369084766306,9.54629089748399,-8.879296766217323,[-0.94176183 -0.30526275  0.14106489],[ 0.11875492 -0.69435785 -0.70976366],[ 0.31461392 -0.65167617  0.69017117]
365,10.232143126520732,9.544765318196692,-8.882439850084722,[-0.94177744 -0.30524629  0.14099629],[ 0.11878226 -0.69433459 -0.70978184],[ 0.31455688 -0.65170866  0.6901665 ]
366,10.225984816401217,9.549254499709452,-8.882284048836825,[-0.94200444 -0.30472458  0.14060782],[ 0.11843419 -0.69386818 -0.71029591],[ 0.31400792 -0.65244913  0.68971672]
367,10.237489128834246,9.5355470002519,-8.901485903939859,[-0.94124307 -0.30653106  0.14177514],[ 0.11950838 -0.69492615 -0.70908067],[ 0.3158785  -0.65047395  0.69072745]
368,10.237154292015429,9.534075220496712,-8.903142503450933,[-0.94119311 -0.30666179  0.14182409],[ 0.11959002 -0.69495483 -0.70903879],[ 0.31599644 -0.65038168  0.69076039]
369,10.240838737791305,9.539546621928931,-8.89666109908794,[-0.94097514 -0.30710378  0.14231322],[ 0.11965191 -0.69511229 -0.70887398],[ 0.31662155 -0.65000475  0.69082894]
370,10.241808165152566,9.53087828377403,-8.901964586797398,[-0.94132731 -0.30639312  0.14151381],[ 0.11965319 -0.69504629 -0.70893848],[ 0.31557252 -0.65041057  0.69092697]
371,10.24219725666137,9.530882890117493,-8.901910832269254,[-0.94131748 -0.3064131   0.1415359 ],[ 0.1196642  -0.69507032 -0.70891306],[ 0.31559765 -0.65037548  0.69094852]
372,10.243831606570632,9.526080506872301,-8.907420161376509,[-0.94107138 -0.3070114   0.14187551],[ 0.1200593  -0.69542393 -0.70849935],[ 0.316181   -0.64971499  0.69130313]
373,10.242520961668827,9.538712476368847,-8.893902721416977,[-0.9415074  -0.30591302  0.14135429],[ 0.11929209 -0.69484553 -0.70919608],[ 0.31517171 -0.65085091  0.69069522]
374,10.23441831580859,9.537962041613884,-8.90120112938247,[-0.94133774 -0.30601532  0.14225993],[ 0.11866475 -0.69479026 -0.70935546],[ 0.31591446 -0.65086183  0.69034552]
375,10.229760777278782,9.544582889387623,-8.899969267184677,[-0.94162118 -0.30536193  0.14178732],[ 0.11827455 -0.69432682 -0.70987421],[ 0.3152153  -0.65166276  0.68990938]
376,10.247146715266126,9.533266374740858,-8.903472840721726,[-0.94162161 -0.30581522  0.1408041 ],[ 0.1196759  -0.69494395 -0.70903497],[ 0.31468464 -0.65079179  0.69097295]
377,10.23544725214339,9.535063300687874,-8.908938084522385,[-0.94109164 -0.30705289  0.14165117],[ 0.12002068 -0.69492891 -0.70899143],[ 0.31613536 -0.65022483  0.69084448]
378,10.237506384385117,9.526643140051835,-8.915220435285418,[-0.9413222  -0.30659876  0.1411018 ],[ 0.12010903 -0.69500716 -0.70889976],[ 0.31541455 -0.65035548  0.69105094]
379,10.239606831761453,9.528647020209478,-8.911997777090164,[-0.94133459 -0.30654029  0.14114615],[ 0.12004205 -0.69503437 -0.70888443],[ 0.31540306 -0.65035396  0.69105762]
380,10.24515447692184,9.523642454094766,-8.911567543825502,[-0.94110387 -0.30706176  0.14155065],[ 0.12035039 -0.69543664 -0.70843748],[ 0.31597356 -0.64967757  0.69143312]
381,10.228015889085162,9.53497499804669,-8.901596419670144,[-0.94181851 -0.30541943  0.14034549],[ 0.11937104 -0.69425192 -0.70976393],[ 0.31421083 -0.65171562  0.69031754]
382,10.25053431471314,9.523130609938564,-8.910064658917113,[-0.94089263 -0.30746867  0.14207067],[ 0.12046764 -0.69581134 -0.70804952],[ 0.31655743 -0.64908366  0.69172379]
383,10.251946201441651,9.522870391270677,-8.909095052519785,[-0.94089555 -0.30746245  0.14206482],[ 0.12048898 -0.6958563  -0.70800171],[ 0.31654064 -0.64903841  0.69177393]
384,10.246826691477521,9.527619535002106,-8.906919150944182,[-0.94112978 -0.30688669  0.14175786],[ 0.12004768 -0.69542331 -0.70850192],[ 0.31601153 -0.64977456  0.69132462]
385,10.247666762097708,9.527304133907643,-8.907117365700392,[-0.94110795 -0.30693225  0.14180417],[ 0.12006095 -0.69544727 -0.70847616],[ 0.3160715  -0.6497274   0.69134153]
386,10.251819016539946,9.537627622025841,-8.892667069986894,[-0.94132903 -0.30628962  0.14172627],[ 0.11948839 -0.69520702 -0.70880866],[ 0.31562983 -0.65028753  0.6910166 ]
387,10.25120028360443,9.537375199712054,-8.893000015784718,[-0.94136017 -0.30619802  0.14171734],[ 0.11942139 -0.69520613 -0.70882083],[ 0.3155623  -0.65033161  0.69100595]
388,10.253424184092575,9.532800764679184,-8.89809441489691,[-0.94117493 -0.30666195  0.14194433],[ 0.11976208 -0.69549483 -0.70848006],[ 0.31598542 -0.64980412  0.69130877]
389,10.253481235881225,9.53189279460225,-8.898179197542351,[-0.9411595  -0.30668671  0.14199313],[ 0.11977641 -0.69555903 -0.70841461],[ 0.31602595 -0.64972371  0.69136582]
390,10.247965082408726,9.546301132487278,-8.877212355629446,[-0.94171245 -0.30534923  0.14120735],[ 0.11899554 -0.69493515 -0.70915809],[ 0.31467083 -0.65101995  0.69076428]
391,10.254137292612146,9.541899707538661,-8.879585873959662,[-0.94148612 -0.3058769   0.14157407],[ 0.11937635 -0.69542063 -0.70861797],[ 0.3152034  -0.65025339  0.69124334]
392,10.25137332670423,9.547756831522516,-8.87798819974282,[-0.94166117 -0.3054344   0.14136503],[ 0.11903425 -0.69511998 -0.70897043],[ 0.31480961 -0.65078264  0.69092464]
393,10.250531832840124,9.537359061497469,-8.888201674286782,[-0.94141006 -0.30610606  0.14158453],[ 0.11957228 -0.69546274 -0.70854361],[ 0.31535625 -0.65010049  0.69131742]
394,10.240639499994977,9.540738370130864,-8.890571522145327,[-0.94172995 -0.30540983  0.14095937],[ 0.11918248 -0.69483536 -0.70922448],[ 0.31454768 -0.65109804  0.69074677]
395,10.23745503942392,9.539968196589282,-8.89203129970105,[-0.94175443 -0.30540565  0.14080478],[ 0.11923906 -0.69471834 -0.70932959],[ 0.31445293 -0.65122485  0.69067036]
396,10.224873258810739,9.467170476621785,-8.942321103324373,[-0.93993934 -0.31010537  0.14264885],[ 0.12252126 -0.6965658  -0.70695447],[ 0.31859469 -0.6470168   0.6927241 ]
397,10.218024477325475,9.474477967072595,-8.936065952671125,[-0.94032163 -0.30921121  0.14206921],[ 0.12194507 -0.69596954 -0.70764101],[ 0.31768638 -0.6480855   0.692142  ]
398,10.219615211290115,9.475886377230488,-8.933012017610992,[-0.94037476 -0.309082    0.14199866],[ 0.12185768 -0.69589475 -0.70772961],[ 0.31756261 -0.64822744  0.69206587]
399,10.234853458278383,9.553136923389085,-8.88018461314595,[-0.94224871 -0.30419157  0.14012445],[ 0.11842955 -0.6939842  -0.71018334],[ 0.31327594 -0.65257446  0.68993098]
400,10.233596817618384,9.554198217644522,-8.87974582657468,[-0.94231094 -0.30403912  0.14003677],[ 0.1183273  -0.6938865  -0.71029583],[ 0.31312734 -0.65274936  0.68983298]
401,10.238455379263538,9.550105804927483,-8.881943717551334,[-0.9422625  -0.30416589  0.14008745],[ 0.11850935 -0.69413497 -0.71002266],[ 0.31320427 -0.65242606  0.69010385]
402,10.22581066988267,9.480808630758485,-8.93017892578337,[-0.9404824  -0.30880638  0.14188545],[ 0.12172019 -0.6958922  -0.70775578],[ 0.31729647 -0.64836153  0.69206234]
403,10.22385162240976,9.478807538472825,-8.932281077815047,[-0.94048569 -0.30882692  0.14181889],[ 0.12174721 -0.69581131 -0.70783066],[ 0.31727635 -0.64843855  0.69199939]
404,10.225783040164789,9.480626602804646,-8.930040157685603,[-0.94050243 -0.308765    0.14184274],[ 0.12168804 -0.6958287  -0.70782374],[ 0.31724944 -0.64844938  0.69200159]
405,10.241434492797058,9.46157857476594,-8.947604057488693,[-0.93956756 -0.31092559  0.14331112],[ 0.12301352 -0.69723256 -0.70621132],[ 0.31950035 -0.64590404  0.69334515]
406,10.225285963913878,9.472652300605526,-8.937752409218069,[-0.94032928 -0.3092231   0.14199266],[ 0.12205691 -0.6960607  -0.70753206],[ 0.31762076 -0.64798193  0.69226907]
407,10.227118687867172,9.47478052738861,-8.934012975470665,[-0.94036931 -0.30911074  0.1419722 ],[ 0.12197764 -0.69605182 -0.70755446],[ 0.31753269 -0.64804507  0.69225037]
408,10.243841448119056,9.466853074495964,-8.938973629776653,[-0.93970086 -0.31053992  0.14327338],[ 0.12271898 -0.6972087  -0.70628612],[ 0.31922148 -0.64611531  0.69327675]
409,10.226155910573667,9.472753583589386,-8.934178810245236,[-0.94035428 -0.30914177  0.14200422],[ 0.1220195  -0.6961355  -0.70746491],[ 0.31756114 -0.64794037  0.69233532]
410,10.228943027382392,9.471070302003247,-8.935908607221926,[-0.940251   -0.30936952  0.14219196],[ 0.12214198 -0.69629983 -0.70728204],[ 0.31781974 -0.64765504  0.69248362]
411,10.225740004026568,9.471939166664573,-8.93587576725094,[-0.94035642 -0.30914445  0.14198421],[ 0.12201181 -0.69608468 -0.70751625],[ 0.31755775 -0.64799369  0.69228697]
412,10.222154229657205,9.472937300319224,-8.935433077331394,[-0.94040717 -0.30903399  0.14188853],[ 0.12192298 -0.69593761 -0.70767621],[ 0.31744157 -0.64820431  0.69214306]
413,10.247765305072306,9.458427447977337,-8.945725109656024,[-0.93942692 -0.31119168  0.14365518],[ 0.12316304 -0.69762291 -0.70579965],[ 0.31985612 -0.64535418  0.69369305]
414,10.249311934481966,9.460932179894485,-8.943808462462465,[-0.93946275 -0.3110798   0.14366317],[ 0.12305892 -0.69760725 -0.70583329],[ 0.31979095 -0.64542504  0.69365717]
415,10.250207607596245,9.459549604459475,-8.9441068369777,[-0.93953175 -0.31092689  0.14354286],[ 0.1230298  -0.69761521 -0.70583049],[ 0.31959936 -0.64549011  0.69368492]
416,10.231135468624313,9.47474393725616,-8.931225480901372,[-0.94040988 -0.30895755  0.14203691],[ 0.12187151 -0.69618587 -0.70744086],[ 0.31745329 -0.64797412  0.6923532 ]
417,10.232255610693134,9.474615756456732,-8.931543384391949,[-0.94034334 -0.30908578  0.1421984 ],[ 0.12190363 -0.69628893 -0.70733389],[ 0.31763802 -0.64780221  0.69242934]
418,10.232314235841296,9.47702383305311,-8.929817091128507,[-0.94036906 -0.30901081  0.14219125],[ 0.12183447 -0.69625987 -0.70737441],[ 0.3175884  -0.64786921  0.69238941]
419,10.249812648396052,9.463064002224353,-8.94287570552604,[-0.93948392 -0.31100582  0.14368489],[ 0.12298575 -0.69761306 -0.70584029],[ 0.31975689 -0.64545441  0.69364554]
420,10.22389252654008,9.476501646097102,-8.948564523233236,[-0.93990718 -0.30965847  0.14382675],[ 0.1210686  -0.69614627 -0.70761767],[ 0.31924426 -0.64768202  0.69180279]
421,10.227683274144143,9.477034586603715,-8.945102132975387,[-0.93980336 -0.30983838  0.14411739],[ 0.12109856 -0.69635722 -0.70740495],[ 0.31953839 -0.64736914  0.69195984]
422,10.229827908683554,9.461057516667433,-8.954871266069878,[-0.93927967 -0.311092    0.14482913],[ 0.12191354 -0.6970454  -0.70658673],[ 0.32076596 -0.64602591  0.69264689]
423,10.242407632105325,9.46842607770751,-8.938121749030756,[-0.93932021 -0.31132368  0.14406634],[ 0.12287775 -0.69745575 -0.70601454],[ 0.32027894 -0.64547118  0.69338904]
424,10.240059903884095,9.464142944221923,-8.943686642676074,[-0.93923367 -0.31156317  0.14411285],[ 0.12305567 -0.69749499 -0.70594479],[ 0.32046438 -0.64531321  0.69345039]
425,10.253789065523906,9.540857390761518,-8.884743229228052,[-0.94120711 -0.30648035  0.14212308],[ 0.11950954 -0.69555123 -0.70846733],[ 0.31598519 -0.64982942  0.69128509]
426,10.25066385016236,9.545938254140644,-8.883790182319437,[-0.94144493 -0.30594113  0.14170908],[ 0.11922621 -0.69521459 -0.70884539],[ 0.31538318 -0.65044346  0.69098245]
427,10.249250014038644,9.547256583707615,-8.882943291245242,[-0.94152158 -0.30577267  0.14156336],[ 0.11912524 -0.69505783 -0.70901607],[ 0.31519246 -0.65069017  0.69083719]
428,10.262913026638707,9.540967268552377,-8.884891917221541,[-0.94133982 -0.30620315  0.1418414 ],[ 0.1195468  -0.69564841 -0.70836562],[ 0.31557553 -0.64985608  0.69144715]
429,10.255410570535565,9.547351417825679,-8.880393248762113,[-0.94172733 -0.30532572  0.14115894],[ 0.11906072 -0.69503346 -0.7090508 ],[ 0.31460163 -0.65092603  0.6908843 ]
430,10.24978263681221,9.533451904996124,-8.901813464612028,[-0.94135271 -0.30586654  0.14248065],[ 0.11856521 -0.69517273 -0.7089973 ],[ 0.31590722 -0.65052328  0.69066786]
431,10.22914541695019,9.546339263673373,-8.890696216123054,[-0.94220333 -0.30391069  0.1410361 ],[ 0.11739684 -0.69373093 -0.71060212],[ 0.31380068 -0.65297449  0.68931375]
432,10.247573689372988,9.535514936148283,-8.902478736449607,[-0.94141971 -0.30573783  0.14231414],[ 0.11848913 -0.69496958 -0.70920914],[ 0.31573607 -0.65080078  0.69048467]
433,10.265865559347464,9.53329656890864,-8.888593613447032,[-0.94113195 -0.30678673  0.14195967],[ 0.12006081 -0.69592711 -0.70800485],[ 0.31600007 -0.64928219  0.6917923 ]
434,10.267202401517581,9.530432641983586,-8.891560379258948,[-0.94101374 -0.30706247  0.14214702],[ 0.12022021 -0.69608982 -0.70781782],[ 0.31629138 -0.64897735  0.6919452 ]
435,10.230749593212362,9.54422134649424,-8.889648221618875,[-0.94221882 -0.30444454  0.1397756 ],[ 0.11885343 -0.69389948 -0.7101953 ],[ 0.3132053  -0.65254657  0.68998943]
436,10.234026355860347,9.548514375011148,-8.882574468635257,[-0.94224327 -0.30431598  0.13989068],[ 0.11865014 -0.69387013 -0.71025797],[ 0.31320881 -0.65263774  0.6899016 ]
437,10.250260807819298,9.538378182014256,-8.890421905863858,[-0.94164556 -0.30565607  0.14098936],[ 0.11940296 -0.6949311  -0.70909358],[ 0.31471665 -0.65088028  0.69087502]
438,10.259277151938392,9.53356087983066,-8.88784952737406,[-0.94149603 -0.30595672  0.14133542],[ 0.11964345 -0.69546936 -0.7085251 ],[ 0.31507247 -0.65016372  0.69138736]
439,10.258569876654587,9.548175387159976,-8.880757798810626,[-0.94127627 -0.30638334  0.14187403],[ 0.11981831 -0.69596073 -0.70801288],[ 0.3156621  -0.64943661  0.69180165]
